module,type,name,res_id,src,value
account,model,"ir.ui.menu,name",account.menu_finance_charts,Charts,科目表
account,field,"account.config.wizard,charts",0,Charts of Account,科目表
account,wizard_field,"account.fiscalyear.close,init,sure",0,Check this box,勾选此处
account,wizard_field,"account.fiscalyear.close.state,init,sure",0,Check this box,勾选此处
account,wizard_field,"account.period.close,init,sure",0,Check this box,勾选此处
account,help,"account.tax.code,notprintable",0,Check this box if you don't want any VAT related to this Tax Code to appear on invoices,如果你不想发票显示税代码有关的增值税勾选此项
account,help,"account.tax.code.template,notprintable",0,Check this box if you don't want any VAT related to this Tax Code to appear on invoices,如果你不想发票显示税代码有关的增值税勾选此项
account,help,"account.journal,entry_posted",0,Check this box if you don't want new account moves to pass through the 'draft' state and instead goes directly to the 'posted state' without any manual validation.,如果你不想新的科目凭证从草稿状态来生成而是直接通过手动确认到已登帐状态勾选此项
account,help,"account.account,check_history",0,"Check this box if you want to print all entries when printing the General Ledger, otherwise it will only print its balance.",如果你想打印所有凭证时打印总账选择此项.否则打印其余额
account,help,"wizard.multi.charts.accounts,seq_journal",0,"Check this box if you want to use a different sequence for each created journal. Otherwise, all will use the same sequence.",如果你想每个创建的分类账使用一个不同的序列勾选此项.否则将使用同一序列
account,help,"account.journal,centralisation",0,Check this box to determine that each entry of this journal won't create a new counterpart but will share the same counterpart. This is used in fiscal year closing.,勾选此项分类账的每个凭证不会创建一个新的副本但将分配一个相同的副本.这用于会计年度里
account,help,"account.tax,price_include",0,Check this if the price you use on the product and invoices includes this tax.,勾选此项在产品和发票中使用含税价
account,help,"account.account,reconcile",0,Check this if the user is allowed to reconcile entries in this account.,勾选此项使用允许在科目中核销凭证
account,help,"account.account.template,reconcile",0,Check this option if you want the user to reconcile entries in this account.,勾选此项使用允许在科目中核销凭证
account,field,"account.account,child_id",0,Child Accounts,子科目
account,field,"account.analytic.account,child_ids",0,Child Accounts,子科目
account,field,"account.tax.code,child_ids",0,Child Codes,子编码
account,field,"account.tax.code.template,child_ids",0,Child Codes,子编码
account,field,"account.tax,child_ids",0,Child Tax Accounts,科目子税
account,field,"account.account,child_parent_ids",0,Children,子科目
account,field,"account.account.template,child_parent_ids",0,Children,子科目
account,wizard_view,"account.open_closed_fiscalyear,init",0,Choose Fiscal Year,选择会计年度
account,wizard_view,"populate_statement_from_inv,init",0,Choose Journal and Payment Date,选择分类账和付款日期
account,selection,"account.analytic.account,state",0,Close,关闭
account,wizard_view,"account.fiscalyear.close,init",0,Close Fiscal Year with new entries,关闭会计年度的新凭证
account,wizard_view,"account.period.close,init",0,Close Period,结束期间
account,wizard_button,"account.period.close,init,close",0,Close Period,结束期间
account,model,"ir.actions.wizard,name",account.wizard_fiscalyear_close_state,Close a Fiscal Year,结束一个会计年度
account,model,"ir.ui.menu,name",account.menu_wizard_fy_close_state,Close a Fiscal Year,关闭会计年度
account,model,"ir.actions.act_window,name",account.action_account_period_tree,Close a Period,结束一个周期
account,model,"ir.actions.wizard,name",account.wizard_period_close,Close a Period,结束一个周期
account,model,"ir.ui.menu,name",account.menu_action_account_period_close_tree,Close a Period,结束一个周期
account,wizard_button,"account.fiscalyear.close.state,init,close",0,Close states,关闭状态
account,selection,"account.account,type",0,Closed,关闭
account,selection,"account.account.template,type",0,Closed,关闭
account,code,addons\account\wizard\wizard_fiscalyear_close.py,0,"Closing of fiscal year cancelled, please check the box !",会计年度结束取消请勾选此项！
account,code,addons\account\wizard\wizard_fiscalyear_close_state.py,0,"Closing of states cancelled, please check the box !",关系状态取消请勾选此项！
account,field,"account.account,code",0,Code,编码
account,rml,account.account.balance,0,Code,编码
account,field,"account.account.template,code",0,Code,编码
account,field,"account.account.type,code",0,Code,编码
account,rml,account.analytic.account.analytic.check,0,Code,编码
account,rml,account.analytic.account.balance,0,Code,编码
account,rml,account.analytic.account.inverted.balance,0,Code,编码
account,rml,account.analytic.account.journal,0,Code,编码
account,field,"account.analytic.line,code",0,Code,编码
account,field,"account.config.wizard,code",0,Code,编码
account,field,"account.fiscalyear,code",0,Code,编码
account,rml,account.general.journal,0,Code,
account,field,"account.journal,code",0,Code,编码
account,rml,account.partner.balance,0,Code,编码
account,field,"account.period,code",0,Code,编码
account,rml,account.vat.declaration,0,Code,编码
account,rml,account.analytic.account.quantity_cost_ledger,0,Code/Date,编码/日期
account,field,"account.journal.column,name",0,Column Name,栏名称
account,field,"account.journal.view,columns_id",0,Columns,列
account,field,"res.partner,ref_companies",0,Companies that refers to partner,公司指业务伙伴
account,field,"account.account,company_id",0,Company,公司
account,wizard_field,"account.account.balance.report,checktype,company_id",0,Company,公司
account,wizard_field,"account.aged.trial.balance,init,company_id",0,Company,公司
account,field,"account.analytic.account,company_id",0,Company,公司
account,field,"account.fiscal.position,company_id",0,Company,公司
account,field,"account.fiscalyear,company_id",0,Company,
account,wizard_field,"account.general.ledger.report,checktype,company_id",0,Company,公司
account,field,"account.invoice,company_id",0,Company,公司
account,field,"account.journal,company_id",0,Company,公司
account,wizard_field,"account.partner.balance.report,init,company_id",0,Company,公司
account,field,"account.tax,company_id",0,Company,公司
account,field,"account.tax.code,company_id",0,Company,公司
account,wizard_field,"account.third_party_ledger.report,init,company_id",0,Company,公司
account,wizard_field,"account.vat.declaration,init,company_id",0,Company,公司
account,field,"wizard.multi.charts.accounts,company_id",0,Company,公司
account,field,"account.account,company_currency_id",0,Company Currency,本位币
account,view,account.payment.term,0,Computation,计算
account,view,account.bank.statement,0,Compute,计算
account,view,account.bank.statement.reconcile,0,Compute,计算
account,view,account.subscription,0,Compute,计算
account,view,account.tax,0,Compute Code (if type=code),计算代码(如果类别=代码)
account,view,account.tax.template,0,Compute Code (if type=code),计算代码(如果类别=代码)
account,view,account.tax.template,0,Compute Code for Taxes included prices,含税价计算代码
account,wizard_button,"account.subscription.generate,init,generate",0,Compute Entry Dates,计算凭证日期
account,view,account.invoice,0,Compute Taxes,计算税
account,code,addons\account\account_bank_statement.py,0,Configration Error !,设置错误!
account,model,"ir.ui.menu,name",account.menu_finance_configuration,Configuration,设置
account,view,account.bank.statement,0,Confirm,确认
account,selection,"account.bank.statement,state",0,Confirm,确定
account,model,"ir.actions.wizard,name",account.wizard_invoice_state_confirm,Confirm draft invoices,确认发票草稿
account,model,"process.transition,name",account.process_transition_confirmstatementfromdraft0,Confirm statement from draft,从草稿确认报表
account,model,"process.transition,note",account.process_transition_confirmstatementfromdraft0,Confirm statement with/without reconciliation from draft statement,有确认报表/无核销草稿报表
account,field,"account.account,child_consol_ids",0,Consolidated Children,合并子科目
account,selection,"account.account,type",0,Consolidation,合并
account,selection,"account.account.template,type",0,Consolidation,合并
account,field,"account.analytic.account,contact_id",0,Contact,联系人
account,field,"account.invoice,address_contact_id",0,Contact Address,联系人地址
account,view,account.config.wizard,0,Continue,继续
account,selection,"account.move,type",0,Contra,对于
account,model,"process.node,name",account.process_node_supplierinvoiceinvoice0,Control Invoice,控制发票
account,rml,account.analytic.account.cost_ledger,0,Cost Ledger,成本分类账
account,rml,account.analytic.account.quantity_cost_ledger,0,Cost Ledger,成本分类账
account,model,"ir.actions.report.xml,name",account.account_analytic_account_cost_ledger,Cost Ledger,成本分类账
account,model,"ir.actions.wizard,name",account.account_analytic_account_cost_ledger_report,Cost Ledger,成本明细账
account,model,"ir.actions.report.xml,name",account.account_analytic_account_quantity_cost_ledger,Cost Ledger (Only quantities),成本分类账(只有数量)
account,model,"ir.actions.wizard,name",account.account_analytic_account_quantity_cost_ledger_report,Cost Ledger (Only quantities),成本分类账(只有数量)
account,wizard_view,"account.analytic.account.quantity_cost_ledger.report,init",0,Cost Legder for period,成本分类账期间
account,model,"ir.actions.act_window,name",account.act_acc_analytic_acc_2_report_hr_timesheet_invoice_journal,Costs & Revenues,成本&收入
